"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"1514","Golden State Warriors","1/25/17",2016,1,10,18,"missed shot","Jump Bank Shot","2PT Field Goal",6,"Charlotte Hornets",63,8,"Stephen Curry",0
"1515","Golden State Warriors","3/29/17",2016,1,6,17,"missed shot","Jump Bank Shot","2PT Field Goal",11,"San Antonio Spurs",117,26,"Stephen Curry",0
"1516","Golden State Warriors","3/31/17",2016,3,5,31,"missed shot","Jump Shot","3PT Field Goal",27,"Houston Rockets",171,213,"Stephen Curry",0
"1517","Golden State Warriors","1/22/17",2016,2,1,3,"made shot","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,11,"Stephen Curry",23
"1518","Golden State Warriors","11/4/16",2016,2,2,33,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-170,194,"Stephen Curry",0
"1519","Golden State Warriors","11/4/16",2016,2,8,42,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-246,-6,"Stephen Curry",0
"1520","Golden State Warriors","11/4/16",2016,2,6,23,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-116,223,"Stephen Curry",0
"1521","Golden State Warriors","11/4/16",2016,1,11,11,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-196,168,"Stephen Curry",0
"1522","Golden State Warriors","11/4/16",2016,3,8,49,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-85,243,"Stephen Curry",0
"1523","Golden State Warriors","11/4/16",2016,3,4,30,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-245,94,"Stephen Curry",0
"1524","Golden State Warriors","11/4/16",2016,4,4,38,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-122,223,"Stephen Curry",0
"1525","Golden State Warriors","11/4/16",2016,1,5,12,"missed shot","Jump Shot","2PT Field Goal",20,"Los Angeles Lakers",-202,41,"Stephen Curry",0
"1526","Golden State Warriors","11/4/16",2016,1,11,4,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-232,114,"Stephen Curry",0
"1527","Golden State Warriors","3/2/17",2016,3,6,28,"made shot","Jump Shot","3PT Field Goal",25,"Chicago Bulls",122,223,"Stephen Curry",30
"1528","Golden State Warriors","3/2/17",2016,4,6,8,"missed shot","Jump Shot","2PT Field Goal",6,"Chicago Bulls",-60,13,"Stephen Curry",0
"1529","Golden State Warriors","3/2/17",2016,4,4,44,"missed shot","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-135,213,"Stephen Curry",0
"1530","Golden State Warriors","3/2/17",2016,2,3,13,"made shot","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-233,-21,"Stephen Curry",21
"1531","Golden State Warriors","11/10/16",2016,2,4,49,"missed shot","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208,"Stephen Curry",0
"1532","Golden State Warriors","11/10/16",2016,3,0,1,"missed shot","Jump Shot","3PT Field Goal",29,"Denver Nuggets",155,247,"Stephen Curry",0
"1533","Golden State Warriors","11/10/16",2016,3,7,2,"missed shot","Jump Shot","3PT Field Goal",23,"Denver Nuggets",-237,-11,"Stephen Curry",0
"1534","Golden State Warriors","11/10/16",2016,3,4,12,"made shot","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,232,"Stephen Curry",32
"1535","Golden State Warriors","11/10/16",2016,2,1,38,"missed shot","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-243,-11,"Stephen Curry",0
"1536","Golden State Warriors","11/10/16",2016,3,3,3,"missed shot","Jump Shot","3PT Field Goal",33,"Denver Nuggets",107,321,"Stephen Curry",0
"1537","Golden State Warriors","11/10/16",2016,3,10,37,"missed shot","Jump Shot","2PT Field Goal",20,"Denver Nuggets",207,11,"Stephen Curry",0
"1538","Golden State Warriors","11/10/16",2016,1,5,21,"missed shot","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-37,267,"Stephen Curry",0
"1539","Golden State Warriors","11/10/16",2016,1,6,32,"made shot","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208,"Stephen Curry",6
"1540","Golden State Warriors","11/10/16",2016,1,0,37,"made shot","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-156,198,"Stephen Curry",12
"1541","Golden State Warriors","11/10/16",2016,3,6,32,"made shot","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-201,149,"Stephen Curry",30
"1542","Golden State Warriors","12/15/16",2016,3,1,42,"missed shot","Jump Shot","2PT Field Goal",22,"New York Knicks",-215,62,"Stephen Curry",0
"1543","Golden State Warriors","1/22/17",2016,3,10,51,"missed shot","Jump Shot","3PT Field Goal",23,"Orlando Magic",236,11,"Stephen Curry",0
"1544","Golden State Warriors","1/22/17",2016,3,5,19,"missed shot","Jump Shot","3PT Field Goal",25,"Orlando Magic",200,165,"Stephen Curry",0
"1545","Golden State Warriors","1/22/17",2016,3,1,30,"made shot","Jump Shot","3PT Field Goal",22,"Orlando Magic",-222,-11,"Stephen Curry",35
"1546","Golden State Warriors","1/22/17",2016,1,4,47,"made shot","Jump Shot","3PT Field Goal",26,"Orlando Magic",-97,244,"Stephen Curry",8
"1547","Golden State Warriors","1/22/17",2016,1,8,45,"missed shot","Jump Shot","3PT Field Goal",25,"Orlando Magic",184,178,"Stephen Curry",0
"1548","Golden State Warriors","12/15/16",2016,2,11,35,"missed shot","Jump Shot","2PT Field Goal",4,"New York Knicks",24,43,"Stephen Curry",0
"1549","Golden State Warriors","12/15/16",2016,1,10,13,"missed shot","Jump Shot","3PT Field Goal",27,"New York Knicks",-197,195,"Stephen Curry",0
"1550","Golden State Warriors","12/15/16",2016,1,6,9,"missed shot","Jump Shot","3PT Field Goal",26,"New York Knicks",-194,183,"Stephen Curry",0
"1551","Golden State Warriors","11/26/16",2016,3,0,3,"missed shot","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-78,259,"Stephen Curry",0
"1552","Golden State Warriors","11/26/16",2016,4,3,47,"missed shot","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-30,262,"Stephen Curry",0
"1553","Golden State Warriors","11/26/16",2016,1,7,59,"missed shot","Jump Shot","3PT Field Goal",31,"Minnesota Timberwolves",-165,267,"Stephen Curry",0
"1554","Golden State Warriors","11/26/16",2016,3,9,30,"made shot","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",-142,249,"Stephen Curry",27
"1555","Golden State Warriors","11/26/16",2016,3,0,35,"made shot","Jump Shot","3PT Field Goal",29,"Minnesota Timberwolves",-106,272,"Stephen Curry",36
"1556","Golden State Warriors","11/26/16",2016,1,1,44,"missed shot","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-187,200,"Stephen Curry",0
"1557","Golden State Warriors","12/15/16",2016,3,3,25,"missed shot","Jump Shot","3PT Field Goal",26,"New York Knicks",-2,262,"Stephen Curry",0
"1558","Golden State Warriors","12/15/16",2016,2,2,23,"made shot","Jump Shot","3PT Field Goal",23,"New York Knicks",230,16,"Stephen Curry",22
"1559","Golden State Warriors","12/15/16",2016,2,3,13,"missed shot","Jump Shot","3PT Field Goal",29,"New York Knicks",-161,244,"Stephen Curry",0
"1560","Golden State Warriors","2/23/17",2016,3,0,30,"made shot","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-199,188,"Stephen Curry",36
"1561","Golden State Warriors","2/23/17",2016,1,5,57,"made shot","Jump Shot","2PT Field Goal",22,"Los Angeles Clippers",-173,139,"Stephen Curry",7
"1562","Golden State Warriors","2/23/17",2016,1,11,4,"made shot","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-174,16,"Stephen Curry",1
"1563","Golden State Warriors","10/28/16",2016,3,10,14,"missed shot","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",-171,90,"Stephen Curry",0
"1564","Golden State Warriors","10/28/16",2016,4,1,22,"missed shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-55,257,"Stephen Curry",0
"1565","Golden State Warriors","10/28/16",2016,3,5,0,"missed shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-178,200,"Stephen Curry",0
"1566","Golden State Warriors","10/28/16",2016,1,8,57,"missed shot","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-156,203,"Stephen Curry",0
"1567","Golden State Warriors","10/28/16",2016,3,0,39,"missed shot","Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",64,306,"Stephen Curry",0
"1568","Golden State Warriors","10/28/16",2016,1,10,53,"made shot","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-107,228,"Stephen Curry",2
"1569","Golden State Warriors","10/28/16",2016,2,6,36,"made shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",105,242,"Stephen Curry",18
"1570","Golden State Warriors","10/28/16",2016,3,0,56,"made shot","Jump Shot","3PT Field Goal",29,"New Orleans Pelicans",-138,262,"Stephen Curry",36
"1571","Golden State Warriors","10/28/16",2016,1,4,54,"missed shot","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",19,247,"Stephen Curry",0
"1572","Golden State Warriors","10/28/16",2016,4,4,52,"missed shot","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",135,218,"Stephen Curry",0
"1573","Golden State Warriors","10/28/16",2016,3,3,57,"made shot","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-228,-1,"Stephen Curry",33
"1574","Golden State Warriors","2/23/17",2016,3,3,42,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",163,205,"Stephen Curry",0
"1575","Golden State Warriors","2/23/17",2016,3,2,19,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-192,165,"Stephen Curry",0
"1576","Golden State Warriors","2/23/17",2016,3,11,28,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",182,174,"Stephen Curry",0
"1577","Golden State Warriors","1/4/17",2016,2,4,5,"made shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",102,228,"Stephen Curry",20
"1578","Golden State Warriors","11/18/16",2016,2,4,22,"missed shot","Jump Shot","3PT Field Goal",26,"Boston Celtics",-14,262,"Stephen Curry",0
"1579","Golden State Warriors","1/4/17",2016,1,4,27,"missed shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",63,239,"Stephen Curry",0
"1580","Golden State Warriors","3/26/17",2016,4,4,57,"made shot","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-19,247,"Stephen Curry",44
"1581","Golden State Warriors","3/26/17",2016,1,4,36,"missed shot","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-176,200,"Stephen Curry",0
"1582","Golden State Warriors","2/11/17",2016,1,0,0,"missed shot","Jump Shot","3PT Field Goal",44,"Oklahoma City Thunder",64,439,"Stephen Curry",0
"1583","Golden State Warriors","2/11/17",2016,3,2,9,"missed shot","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",-20,61,"Stephen Curry",0
"1584","Golden State Warriors","2/11/17",2016,3,0,0,"missed shot","Jump Shot","3PT Field Goal",45,"Oklahoma City Thunder",91,442,"Stephen Curry",0
"1585","Golden State Warriors","2/11/17",2016,1,1,46,"missed shot","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",174,174,"Stephen Curry",0
"1586","Golden State Warriors","2/11/17",2016,2,1,26,"missed shot","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",225,31,"Stephen Curry",0
"1587","Golden State Warriors","12/3/16",2016,3,3,5,"missed shot","Jump Shot","2PT Field Goal",8,"Phoenix Suns",-29,80,"Stephen Curry",0
"1588","Golden State Warriors","12/3/16",2016,2,4,51,"missed shot","Jump Shot","3PT Field Goal",27,"Phoenix Suns",69,267,"Stephen Curry",0
"1589","Golden State Warriors","12/3/16",2016,1,2,23,"made shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-168,193,"Stephen Curry",10
"1590","Golden State Warriors","12/3/16",2016,3,4,43,"made shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-209,154,"Stephen Curry",32
"1591","Golden State Warriors","12/3/16",2016,1,0,38,"made shot","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-228,61,"Stephen Curry",12
"1592","Golden State Warriors","12/3/16",2016,3,2,30,"made shot","Jump Shot","3PT Field Goal",26,"Phoenix Suns",115,237,"Stephen Curry",34
"1593","Golden State Warriors","12/3/16",2016,3,10,29,"missed shot","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-112,237,"Stephen Curry",0
"1594","Golden State Warriors","12/22/16",2016,3,6,45,"missed shot","Jump Shot","2PT Field Goal",11,"Brooklyn Nets",114,26,"Stephen Curry",0
"1595","Golden State Warriors","12/22/16",2016,1,6,58,"missed shot","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-125,213,"Stephen Curry",0
"1596","Golden State Warriors","12/22/16",2016,2,5,23,"missed shot","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",86,144,"Stephen Curry",0
"1597","Golden State Warriors","12/22/16",2016,1,2,51,"missed shot","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-232,-19,"Stephen Curry",0
"1598","Golden State Warriors","12/22/16",2016,1,2,6,"missed shot","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",150,205,"Stephen Curry",0
"1599","Golden State Warriors","12/22/16",2016,1,1,40,"missed shot","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-222,77,"Stephen Curry",0
"1600","Golden State Warriors","12/22/16",2016,1,1,6,"made shot","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",227,-1,"Stephen Curry",11
"1601","Golden State Warriors","12/22/16",2016,1,0,1,"missed shot","Jump Shot","3PT Field Goal",47,"Brooklyn Nets",9,478,"Stephen Curry",0
"1602","Golden State Warriors","12/22/16",2016,4,4,12,"made shot","Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-179,203,"Stephen Curry",44
"1603","Golden State Warriors","12/22/16",2016,2,0,22,"missed shot","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-233,41,"Stephen Curry",0
"1604","Golden State Warriors","12/22/16",2016,3,10,49,"made shot","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",94,223,"Stephen Curry",26
"1605","Golden State Warriors","12/22/16",2016,3,10,15,"missed shot","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",184,159,"Stephen Curry",0
"1606","Golden State Warriors","12/22/16",2016,4,6,22,"missed shot","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-240,-6,"Stephen Curry",0
"1607","Golden State Warriors","12/22/16",2016,4,5,29,"missed shot","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",94,228,"Stephen Curry",0
"1608","Golden State Warriors","12/22/16",2016,2,0,1,"missed shot","Jump Shot","3PT Field Goal",44,"Brooklyn Nets",48,442,"Stephen Curry",0
"1609","Golden State Warriors","11/18/16",2016,1,3,2,"missed shot","Jump Shot","3PT Field Goal",25,"Boston Celtics",138,218,"Stephen Curry",0
"1610","Golden State Warriors","1/4/17",2016,2,3,42,"missed shot","Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",37,200,"Stephen Curry",0
"1611","Golden State Warriors","11/18/16",2016,4,6,18,"missed shot","Jump Shot","3PT Field Goal",23,"Boston Celtics",235,21,"Stephen Curry",0
"1612","Golden State Warriors","11/18/16",2016,1,2,0,"missed shot","Jump Shot","3PT Field Goal",25,"Boston Celtics",135,218,"Stephen Curry",0
"1613","Golden State Warriors","11/18/16",2016,2,0,0,"missed shot","Jump Shot","3PT Field Goal",43,"Boston Celtics",-181,395,"Stephen Curry",0
"1614","Golden State Warriors","11/18/16",2016,3,1,46,"missed shot","Jump Shot","3PT Field Goal",28,"Boston Celtics",-204,193,"Stephen Curry",0
"1615","Golden State Warriors","11/18/16",2016,4,0,12,"missed shot","Jump Shot","3PT Field Goal",30,"Boston Celtics",89,287,"Stephen Curry",0
"1616","Golden State Warriors","11/18/16",2016,4,6,55,"missed shot","Jump Shot","2PT Field Goal",19,"Boston Celtics",-102,170,"Stephen Curry",0
"1617","Golden State Warriors","11/18/16",2016,1,2,39,"missed shot","Jump Shot","2PT Field Goal",14,"Boston Celtics",-145,18,"Stephen Curry",0
"1618","Golden State Warriors","1/4/17",2016,3,3,40,"made shot","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",228,46,"Stephen Curry",33
"1619","Golden State Warriors","1/4/17",2016,3,3,46,"missed shot","Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",223,21,"Stephen Curry",0
"1620","Golden State Warriors","1/4/17",2016,1,0,55,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-109,244,"Stephen Curry",0
"1621","Golden State Warriors","1/4/17",2016,1,0,0,"missed shot","Jump Shot","3PT Field Goal",71,"Portland Trail Blazers",140,704,"Stephen Curry",0
"1622","Golden State Warriors","1/4/17",2016,3,2,1,"made shot","Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-11,97,"Stephen Curry",34
"1623","Golden State Warriors","11/28/16",2016,4,0,56,"missed shot","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",25,264,"Stephen Curry",0
"1624","Golden State Warriors","11/28/16",2016,4,0,20,"missed shot","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-104,249,"Stephen Curry",0
"1625","Golden State Warriors","1/4/17",2016,1,8,55,"missed shot","Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",22,282,"Stephen Curry",0
"1626","Golden State Warriors","1/4/17",2016,4,5,11,"made shot","Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",1,129,"Stephen Curry",43
"1627","Golden State Warriors","1/4/17",2016,4,4,9,"missed shot","Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",-7,282,"Stephen Curry",0
"1628","Golden State Warriors","1/4/17",2016,4,3,9,"made shot","Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",228,28,"Stephen Curry",45
"1629","Golden State Warriors","1/4/17",2016,1,11,22,"made shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-29,252,"Stephen Curry",1
"1630","Golden State Warriors","1/4/17",2016,2,1,1,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-119,239,"Stephen Curry",0
"1631","Golden State Warriors","1/4/17",2016,2,0,59,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-142,219,"Stephen Curry",0
"1632","Golden State Warriors","1/4/17",2016,3,8,41,"made shot","Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",148,254,"Stephen Curry",28
"1633","Golden State Warriors","1/4/17",2016,4,1,37,"missed shot","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",17,198,"Stephen Curry",0
"1634","Golden State Warriors","1/4/17",2016,4,0,31,"missed shot","Jump Shot","2PT Field Goal",23,"Portland Trail Blazers",37,234,"Stephen Curry",0
"1635","Golden State Warriors","12/17/16",2016,1,8,40,"made shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-219,144,"Stephen Curry",4
"1636","Golden State Warriors","12/10/16",2016,2,3,52,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",105,232,"Stephen Curry",0
"1637","Golden State Warriors","12/10/16",2016,2,5,35,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",125,223,"Stephen Curry",19
"1638","Golden State Warriors","12/28/16",2016,1,5,51,"missed shot","Jump Shot","3PT Field Goal",27,"Toronto Raptors",74,267,"Stephen Curry",0
"1639","Golden State Warriors","12/28/16",2016,1,0,4,"missed shot","Jump Shot","2PT Field Goal",8,"Toronto Raptors",-20,80,"Stephen Curry",0
"1640","Golden State Warriors","12/28/16",2016,4,5,54,"missed shot","Jump Shot","2PT Field Goal",18,"Toronto Raptors",115,139,"Stephen Curry",0
"1641","Golden State Warriors","12/28/16",2016,3,11,36,"missed shot","Jump Shot","2PT Field Goal",19,"Toronto Raptors",-124,154,"Stephen Curry",0
"1642","Golden State Warriors","12/28/16",2016,3,8,52,"missed shot","Jump Shot","2PT Field Goal",18,"Toronto Raptors",-16,183,"Stephen Curry",0
"1643","Golden State Warriors","11/28/16",2016,2,6,5,"missed shot","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",156,228,"Stephen Curry",0
"1644","Golden State Warriors","11/23/16",2016,2,0,42,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-196,174,"Stephen Curry",0
"1645","Golden State Warriors","1/25/17",2016,4,3,30,"made shot","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",233,31,"Stephen Curry",45
"1646","Golden State Warriors","1/25/17",2016,3,4,53,"made shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",69,237,"Stephen Curry",32
